Id,Heading,Article.Banner.Image,Outlets,Article.Description,Full_Article,Article_Type,Tonality
ddd0ec29-2b6f-445f-920d-d7741a37a558,"Bell ""Air Taxi"" appeared at CES. In the future, you can take a ""flying"" to go to work.",,Geek Park,"<p>On the first day of CES 2019, the front report team of the geeks selected a friend who was &quot;familiar and unfamiliar&quot;. The familiarity is that Bell Helicopter believes that everyone knows it. It is one of the world&#39;s leading manufacturers of helicopters and tilt-wing aircraft. But this time at CES, the Bell Helicopter Show is not a traditional aircraft, but about the air. Taxi&quot; is a relatively new technology project.</p>","<p>On the first day of CES 2019, the front report team of the geeks selected a friend who was &quot;familiar and unfamiliar&quot;. The familiarity is that Bell Helicopter believes that everyone knows it. It is one of the world&#39;s leading manufacturers of helicopters and tilt-wing aircraft. But this time at CES, the Bell Helicopter Show is not a traditional aircraft, but about the air. Taxi&quot; is a relatively new technology project.</p>",Commercial,Positive
1f7bc230-1a4e-4f14-9519-37f5f1a9b99c,2019 CES: Quiet year for green-car and self-driving news,,Green Car Reports,"<p>AUDI: The German luxury brand wants to transform the ride experience for back seat passengers, and at CES, it demonstrated its latest virtual-reality platform to achieve that, developed by its subsidiary Audi Electronics Ventures.</p>","<p>AUDI: The German luxury brand wants to transform the ride experience for back seat passengers, and at CES, it demonstrated its latest virtual-reality platform to achieve that, developed by its subsidiary Audi Electronics Ventures.</p>",Commercial,Positive
ee78750a-e94b-42b5-98ef-7f94ead048e2,Audi Teams up With Disney to Showcase New in-Car VR Experience at CES 2019,http://racinginvr.com/wp-content/uploads/2019/01/audi_virtual_reality_2019_CES.jpg,RIVR,"<p>Audi teamed up with Disney&rsquo;s gaming division to showcase a new in-car experience concept, Holoride, that uses virtual reality headsets to turn vehicles into moving theme parks. The Audi-developed Holoride uses a mixture of VR and autonomous driving technology to create virtual reality adventures that sync with the movement of the vehicle.</p>","<p>Audi teamed up with Disney&rsquo;s gaming division to showcase a new in-car experience concept, Holoride, that uses virtual reality headsets to turn vehicles into moving theme parks. The Audi-developed Holoride uses a mixture of VR and autonomous driving technology to create virtual reality adventures that sync with the movement of the vehicle.</p>",Commercial,Positive
afadb4cb-bf39-4e80-8ba1-cf127dab0319,Has Audi Given Away a Big Avengers: Endgame Spoiler?,https://www.motoringresearch.com/wp-content/uploads/2019/01/A190013_large-1500x844.jpg,Motoring Research,"<p>During CES 2019 last week, Audi ran a VR installation with a programmed &lsquo;experience&rsquo; for visitors to indulge in from the back of its new all-electric E-tron SUV. Spoiler herewith &ndash; the title of the experience? &lsquo;Marvel&rsquo;s Avengers: Rocket&rsquo;s Rescue Run&rsquo;.</p>","<p>During CES 2019 last week, Audi ran a VR installation with a programmed &lsquo;experience&rsquo; for visitors to indulge in from the back of its new all-electric E-tron SUV. Spoiler herewith &ndash; the title of the experience? &lsquo;Marvel&rsquo;s Avengers: Rocket&rsquo;s Rescue Run&rsquo;.</p>",Commercial,Positive
e9d479a1-eeee-4af3-8f3d-b8916b6706fc,CES 2019: What to Expect From the World’s Biggest Tech Show,https://www.pcr-online.biz/.image/c_limit%2Ccs_srgb%2Cq_auto:good%2Cw_700/MTYwMTM0NTk0Njc3NDUwNzI5/crowd-ces.webp,PCR,"<p>Car giant Audi is expected to leave audiences in awe with its latest innovation, following its recent collaboration with Disney. The German automobile manufacturer recently announced that as a result of future driverless cars, there will be a huge opportunity for greater entertainment in travelling, and the company will be proving this.</p>","<p>Car giant Audi is expected to leave audiences in awe with its latest innovation, following its recent collaboration with Disney. The German automobile manufacturer recently announced that as a result of future driverless cars, there will be a huge opportunity for greater entertainment in travelling, and the company will be proving this.</p>",Commercial,Positive
79254e3e-4b8a-496b-8f10-56ecb1b60410,Look for in-car experience to dominate CES,,Business Insider,"<p>Audi and Disney will reveal the fruits of the in-car content partnership they initially announced in November. At the time of the announcement, the firm offered few details beyond saying the product or service they developed would be a completely new form of media.</p>","<p>Audi and Disney will reveal the fruits of the in-car content partnership they initially announced in November. At the time of the announcement, the firm offered few details beyond saying the product or service they developed would be a completely new form of media.</p>",Commercial,Positive
89b7a0c9-ba7f-4dfd-bcf6-659e489bc98a,"Audi, Hyundai, Mercedes Use CES for Their Coolest News",,MediaPost,"<p>Also at CES, the next-generation Mercedes-Benz CLA is making its world debut Vision Urbanetic mobility concept.</p>","<p>Also at CES, the next-generation Mercedes-Benz CLA is making its world debut Vision Urbanetic mobility concept.</p>",Commercial,Positive
95e68373-171f-4cc1-8824-324caeb2f133,"CES: Expect Self-Driving Cars, 5G Keynotes to Make Waves",https://cdn1.thr.com/sites/default/files/imagecache/landscape_928x523/2019/01/audi_driverless_car.jpg,Hollywood Reporter,<p>SELF-DRIVING CARS Imagine viewing a movie while your car drives you to work. Could that once far-fetched vision get a bit closer to reality at CES when Audi unveils what one executive described to CNET in November as a new in-car experience developed in collaboration with Disney?</p>,<p>SELF-DRIVING CARS Imagine viewing a movie while your car drives you to work. Could that once far-fetched vision get a bit closer to reality at CES when Audi unveils what one executive described to CNET in November as a new in-car experience developed in collaboration with Disney?</p>,Commercial,Positive
f66b6b08-7e88-4f17-a0d3-161a2438548b,Innovative VR System to Use Car Movement in Immersive Experience,,ECN,<p>The technology is being demonstrated at CES 2019 in an Audi e-Tron electric SUV. Visitors to the show got a demo of the software by wearing regular VR goggles and watching a VR audio-visual experience as they were driven around.</p>,<p>The technology is being demonstrated at CES 2019 in an Audi e-Tron electric SUV. Visitors to the show got a demo of the software by wearing regular VR goggles and watching a VR audio-visual experience as they were driven around.</p>,Commercial,Positive
6d664158-501c-483d-ac0d-f92924da8d11,New Details on Audi's and Disney's Partnership Leave More Questions Than Answers,https://static.businessinsider.com/image/5c362e28630d9b19b118a56c-750.jpg,Business Insider,<p>German luxury carmaker Audi and media giant Disney have finally revealed some details around their in-car content partnership at the Consumer Electronics Show (CES).</p>,<p>German luxury carmaker Audi and media giant Disney have finally revealed some details around their in-car content partnership at the Consumer Electronics Show (CES).</p>,Commercial,Positive
b49c3715-8152-4e8b-9495-5827c7a1f5d6,Audi Showcases An Unique Virtual Reality Car Concept Platform At CES 2019,,HilltopMonitor.com,<p>Audi&#39;s showing off the tech&quot; at this year&#39;s Consumer Electronics Show in Vegas using an adapted e-Tron and an &quot;experience&#39; called &quot;Marvel&#39;s Avengers: Rocket&#39;s Rescue Run&quot;</p>,<p>Audi&#39;s showing off the tech&quot; at this year&#39;s Consumer Electronics Show in Vegas using an adapted e-Tron and an &quot;experience&#39; called &quot;Marvel&#39;s Avengers: Rocket&#39;s Rescue Run&quot;</p>,Commercial,Positive
2e306917-128a-4d85-ab16-418c0251f359,Did Audi just confirm Avengers: Endgame fan theory?,https://www.quattrodaily.com/wp-content/uploads/2019/01/audi-e-tron-virtual-reality-marvel-ces-31.jpg,QuattroDaily,"<p>Audi just revealed that it&rsquo;s partnered with Marvel to create a virtual reality experience for the back of the Audi e-tron, which will debut at the 2019 CES (Consumer Electronics Show).</p>","<p>Audi just revealed that it&rsquo;s partnered with Marvel to create a virtual reality experience for the back of the Audi e-tron, which will debut at the 2019 CES (Consumer Electronics Show).</p>",Commercial,Positive
9cc10a00-6b70-45c6-ad36-8cc7b66616ea,Self-Driving Cars Cruise Into CES 2019,,TWICE,"<p>Audi takes autonomy to the next level with its Level 3 Traffic Jam Pilot in the 2018 A8 in Europe, but Audi isn&rsquo;t bringing the system to the U.S. for multiple reasons, including a need for updated federal regulations and a patchwork of state regulations that make it difficult to sell a vehicle nationwide.</p>","<p>Audi takes autonomy to the next level with its Level 3 Traffic Jam Pilot in the 2018 A8 in Europe, but Audi isn&rsquo;t bringing the system to the U.S. for multiple reasons, including a need for updated federal regulations and a patchwork of state regulations that make it difficult to sell a vehicle nationwide.</p>",Commercial,Positive
5535a280-8450-4417-adbc-4a5ba2dc5a64,"Batman and Self Driving Cars, Together at Last",https://edge.alluremedia.com.au/m/g/2019/01/intel-warner-bros-1.jpg,Gizmodo,<p>It stands to reason that autonomous vehicles would be a huge part of CES 2019. But I sure wasn&#39;t expecting Batman to be thrown into the mix. Intel and Warner Bros. have partnered up to demonstrate what in-car entertainment might look like in a future where self-driving cars are the norm.</p>,<p>It stands to reason that autonomous vehicles would be a huge part of CES 2019. But I sure wasn&#39;t expecting Batman to be thrown into the mix. Intel and Warner Bros. have partnered up to demonstrate what in-car entertainment might look like in a future where self-driving cars are the norm.</p>,Commercial,Positive
62544ccc-ba59-4b21-9066-3285b6c8f15b,Intel and Warner Bros. Show off Batman Experience for Self-Driving Car,https://venturebeat.com/wp-content/uploads/2019/01/warner-2.jpg?w=800&resize=800%2C525&strip=all&strip=all,VentureBeat,<p>Intel and Warner Bros. demoed a Batman entertainment experience aimed at passengers in a concept for a self-driving car. It is meant to show how we could entertain ourselves in the cars of the future.</p>,<p>Intel and Warner Bros. demoed a Batman entertainment experience aimed at passengers in a concept for a self-driving car. It is meant to show how we could entertain ourselves in the cars of the future.</p>,Commercial,Positive
56c107f3-4d16-40d8-9563-2121097583ec,CES 2019: 5 Game-Changing Tech Trends to Get Excited About,https://dwkujuq9vpuly.cloudfront.net/news/wp-content/uploads/2019/01/MercedesGIF.gif,Which?,"<p>Mercedes had its Vision Urbanetic concept car transporting giddy journalists around Las Vegas. The electric, self-driving car is zero emissions, and it can function as either a people carrier or a transit van.</p>","<p>Mercedes had its Vision Urbanetic concept car transporting giddy journalists around Las Vegas. The electric, self-driving car is zero emissions, and it can function as either a people carrier or a transit van.</p>",Commercial,Positive
700b5cb7-d2b6-45a3-ad77-52df65fa755e,Video: Ride Around Las Vegas in a Post-Autonomous Vehicle Pod During CES 2019,https://electronics360.globalspec.com/images/assets/365/13365/urbanetic.jpg,Electronics360,"<p>Vision Urbanetic is autonomously driven, powered by an electric chassis and features modular pod structures for different applications. The Vision Urbanetic concept is a pod-like room on wheels that takes travelers to destinations, or alternatively delivers goods or services as it autonomously navigates.</p>","<p>Vision Urbanetic is autonomously driven, powered by an electric chassis and features modular pod structures for different applications. The Vision Urbanetic concept is a pod-like room on wheels that takes travelers to destinations, or alternatively delivers goods or services as it autonomously navigates.</p>",Commercial,Positive
